6.09100,0.61,06/05/2021 20:21:57,186760.69,9126334.23,1375.81,186760.65,9126334.22,1374.34,167.40,0.04,-0.33,1376.15,0.33,1376.13,-5.00,1376.18,5.00,1376.09
6.09200,0.61,06/05/2021 20:21:51,186760.46,9126335.21,1375.79,186760.40,9126335.19,1374.31,167.37,0.05,-0.33,1376.14,0.33,1376.15,-5.00,1376.18,5.00,1376.08
6.09300,0.65,06/05/2021 20:21:44,186760.26,9126336.19,1375.78,186760.17,9126336.17,1374.31,167.46,0.09,-0.33,1376.13,0.33,1376.11,-5.00,1376.16,5.00,1376.06
6.09400,0.62,06/05/2021 20:21:38,186760.00,9126337.15,1375.76,186759.94,9126337.14,1374.29,167.47,0.06,-0.33,1376.10,0.33,1376.08,-5.00,1376.14,5.00,1376.04
6.09500,0.62,06/05/2021 20:21:32,186759.77,9126338.13,1375.75,186759.71,9126338.11,1374.28,167.49,0.06,-0.33,1376.10,0.33,1376.10,-5.00,1376.14,5.00,1376.01
6.09600,0.62,06/05/2021 20:21:26,186759.54,9126339.10,1375.73,186759.48,9126339.09,1374.26,167.48,0.06,-0.33,1376.08,0.33,1376.05,-5.00,1376.13,5.00,1376.00
6.09700,0.62,06/05/2021 20:21:19,186759.31,9126340.07,1375.72,186759.24,9126340.06,1374.25,167.54,0.07,-0.33,1376.05,0.33,1376.06,-5.00,1376.12,5.00,1376.00
6.09800,0.62,06/05/2021 20:21:13,186759.08,9126341.04,1375.70,186759.01,9126341.03,1374.23,167.53,0.07,-0.33,1376.02,0.33,1376.04,-5.00,1376.11,5.00,1376.00
6.09900,0.63,06/05/2021 20:21:07,186758.85,9126342.02,1375.68,186758.78,9126342.00,1374.22,167.53,0.07,-0.33,1376.01,0.33,1376.02,-5.00,1376.09,5.00,1375.98
6.10000,0.63,06/05/2021 20:21:01,186758.62,9126342.99,1375.67,186758.56,9126342.98,1374.20,167.56,0.06,-0.33,1376.03,0.33,1376.00,-5.00,1376.07,5.00,1375.97
6.10100,0.63,06/05/2021 20:20:54,186758.39,9126343.96,1375.65,186758.33,9126343.95,1374.19,167.53,0.06,-0.33,1376.02,0.33,1376.00,-5.00,1376.05,5.00,1375.96
6.10200,0.64,06/05/2021 20:20:48,186758.16,9126344.94,1375.64,186758.11,9126344.93,1374.17,167.50,0.05,-0.33,1376.01,0.33,1376.02,-5.00,1376.03,5.00,1375.95
6.10300,0.64,06/05/2021 20:20:41,186757.93,9126345.91,1375.62,186757.87,9126345.90,1374.16,167.59,0.06,-0.33,1375.99,0.33,1375.98,-5.00,1376.03,5.00,1375.94
6.10400,0.64,06/05/2021 20:20:35,186757.70,9126346.88,1375.61,186757.64,9126346.87,1374.14,167.57,0.06,-0.33,1376.01,0.33,1375.96,-5.00,1376.02,5.00,1375.93
6.10500,0.65,06/05/2021 20:20:28,186757.47,9126347.86,1375.60,186757.41,9126347.84,1374.13,167.58,0.06,-0.33,1375.99,0.33,1375.96,-5.00,1376.01,5.00,1375.92
6.10600,0.65,06/05/2021 20:20:22,186757.24,9126348.83,1375.58,186757.19,9126348.82,1374.11,167.59,0.06,-0.33,1375.96,0.33,1375.94,-5.00,1376.02,5.00,1375.91
6.10700,0.65,06/05/2021 20:20:15,186757.01,9126349.80,1375.57,186756.94,9126349.79,1374.10,167.62,0.07,-0.33,1375.94,0.33,1375.92,-5.00,1376.00,5.00,1375.89
6.10800,0.66,06/05/2021 20:20:09,186756.78,9126350.78,1375.56,186756.71,9126350.76,1374.08,167.63,0.08,-0.33,1375.90,0.33,1375.90,-5.00,1375.97,5.00,1375.89
6.10900,0.66,06/05/2021 20:20:02,186756.55,9126351.75,1375.54,186756.48,9126351.73,1374.07,167.63,0.08,-0.33,1375.89,0.33,1375.89,-5.00,1375.95,5.00,1375.87
6.11000,0.66,06/05/2021 20:19:55,186756.32,9126352.72,1375.53,186756.25,9126352.71,1374.06,167.59,0.08,-0.33,1375.86,0.33,1375.88,-5.00,1375.94,5.00,1375.86
6.11100,0.66,06/05/2021 20:19:49,186756.09,9126353.70,1375.52,186756.03,9126353.68,1374.05,167.52,0.06,-0.33,1375.87,0.33,1375.86,-5.00,1375.92,5.00,1375.84
6.11200,0.67,06/05/2021 20:19:42,186755.86,9126354.67,1375.50,186755.80,9126354.66,1374.03,167.53,0.07,-0.33,1375.86,0.33,1375.86,-5.00,1375.90,5.00,1375.82
6.11300,0.67,06/05/2021 20:19:35,186755.64,9126355.64,1375.49,186755.57,9126355.63,1374.02,167.61,0.06,-0.33,1375.85,0.33,1375.84,-5.00,1375.89,5.00,1375.80
